circuit_code,hour,scen,losses
22,7,9,0.00014159903802591853
22,7,10,0.00014159906299942177
22,8,1,0.00014159904611314093
22,8,2,0.0001415990754464305
22,8,3,0.00014159904638053644
22,8,4,0.0001415990455849273
22,8,5,0.0001415990459347677
22,8,6,0.00014159904486888406
22,8,7,0.00014159905752164997
22,8,8,0.033990156575447864
22,8,9,0.00014159903804980366
22,8,10,0.0001415990630772522
22,9,1,0.00014159904419823506
22,9,2,0.00014159904335277798
22,9,3,0.00014159904448636623
22,9,4,0.0001415990441135438
22,9,5,0.00014159904452436993
22,9,6,0.000141599043624632
22,9,7,0.0001415990530698602
22,9,8,0.006834964754587112
22,9,9,0.0001416004135662287
22,9,10,0.0001415990585080224
22,10,1,0.00014159905829713894
22,10,2,0.0001415990498636853
22,10,3,0.00014159905750458493
22,10,4,0.00014159905629893438
22,10,5,0.0001415990592201704
22,10,6,0.0001415990494425415
22,10,7,0.00014159906147403526
22,10,8,0.00014159902262804162
22,10,9,0.0001415990584211292
22,10,10,0.0001415990617594775
22,11,1,0.00014159905901489213
22,11,2,0.00014159905927606736
22,11,3,0.0001415990572713391
22,11,4,0.00014159905662630644
22,11,5,0.0001415990591007246
22,11,6,0.00014159905599248082
22,11,7,0.00014159906001184967
22,11,8,0.00014159909020263278
22,11,9,0.0001415990577816392
22,11,10,0.00014159905932225093
22,12,1,0.00014159906015476524
22,12,2,0.00014159905973943213
22,12,3,0.00014159906038303688
22,12,4,0.0001415990576641377
22,12,5,0.00014159906022341071
22,12,6,0.00014159905967453762
22,12,7,0.00014159906054582238
22,12,8,0.00014159907183741678
22,12,9,0.00014159906027847583
22,12,10,0.00014159906065507827
22,13,1,0.00014159906015657868
22,13,2,0.0001415990596319665
22,13,3,0.00014159906037869286
22,13,4,0.00014159907059838883
22,13,5,0.00014159906363742046
22,13,6,0.00014159905912515254
22,13,7,0.00014159906052157724
22,13,8,0.00014159906147685237
22,13,9,0.00014159906027490473
22,13,10,0.00014159906065196867
22,14,1,0.00014159905986175708
22,14,2,0.00014159906054765157
22,14,3,0.00014159906007889424
22,14,4,0.00014159905724950994
22,14,5,0.0001415990592966111
22,14,6,0.00014159905931169839
22,14,7,0.00014159905775526735
22,14,8,0.00014159907481739242
22,14,9,0.00014159905997106813
22,14,10,0.0001415990595680046
22,15,1,0.00014159905267471408
22,15,2,0.00014159906062040955
22,15,3,0.00014159905472199433
22,15,4,0.0001415990542667699
22,15,5,0.0001415990523119169
22,15,6,0.00014159905448928725
22,15,7,0.0001415990556422484
22,15,8,0.00014159921854124856
22,15,9,0.00014159905227698681
22,15,10,0.00014159905991868862
22,16,1,0.00014159905312346988
22,16,2,0.00014159906329336812
22,16,3,0.00014159905562860175
22,16,4,0.0001415990450349421
22,16,5,0.00014159904643646227
22,16,6,0.0001415990550783019
22,16,7,0.00014159905689265314
22,16,8,0.0001415990762881358
22,16,9,0.00014159904425399436
22,16,10,0.0001415990623407046
22,17,1,0.00014159902689539432
22,17,2,0.00014159904807991243
22,17,3,0.00014159905563273874
22,17,4,0.00014159902774728847
22,17,5,0.0001415990467094916
22,17,6,0.0001415990553858647
22,17,7,0.0001415990573225395
22,17,8,0.00014159907610485024
22,17,9,0.00014159904410223977
22,17,10,0.0001415990344160504
22,18,1,0.0001415990158884025
22,18,2,0.00014159904783437582
22,18,3,0.00014159905581767073
22,18,4,0.00014159902765937366
22,18,5,0.00014159904690442203
22,18,6,0.0001415990556122442
22,18,7,0.00014159905767040633
22,18,8,0.00014159907691950772
22,18,9,0.00014159904458538837
22,18,10,0.00014160112134686337
22,19,1,0.00014159901585336757
22,19,2,0.00014159904790572592
22,19,3,0.00014159905544220138
22,19,4,0.00014159902774038105
22,19,5,0.0001415990468507337
22,19,6,0.0001415990556662641
22,19,7,0.00014159905774266735
22,19,8,0.00014159907440511348
22,19,9,0.00014159904475901592
22,19,10,0.0001416011519288032
22,20,1,0.00014159900240122954
22,20,2,0.0001415991253388354
22,20,3,0.00014159915935742841
22,20,4,0.00014159915006257428
22,20,5,0.00014159919061330686
22,20,6,0.00014159917062118657
22,20,7,0.00014159921210084474
22,20,8,0.0001415989886277043
22,20,9,0.00014159915065026132
22,20,10,0.00014160213133565424
22,21,1,0.00014159900800223325
22,21,2,0.0001415990487489935
22,21,3,0.0001415990402602558
22,21,4,0.0001415990351261888
22,21,5,0.00014159909582286888
22,21,6,0.00014159910551329752
22,21,7,0.00014159910018888145
22,21,8,0.028482465679141464
22,21,9,0.0001415990183707417
22,21,10,0.00014160193394947078
22,22,1,0.0001415990171402203
22,22,2,0.02827283059966342
22,22,3,0.00014159904027620082
22,22,4,0.000141599035124516
22,22,5,0.00014159909587440839
22,22,6,0.00014159910554983332
22,22,7,0.00014159910022550927
22,22,8,0.00014159900620484093
22,22,9,0.00014159901872971256
22,22,10,0.00014160194596785466
22,23,1,0.00014159903062965721
22,23,2,0.00014159900435651784
22,23,3,0.00014159904076403856
22,23,4,0.00014159903542308128
22,23,5,0.00014159909659841572
22,23,6,0.0001415991063556291
22,23,7,0.00014159910101987848
22,23,8,0.0001415990063521337
22,23,9,0.00014159903141105232
22,23,10,0.00014160206784359858
22,24,1,0.00014159904612767957
22,24,2,0.0001415990098204465
22,24,3,0.00014159903756958
22,24,4,0.00014159903440954207
22,24,5,0.00014159910700637944
22,24,6,0.00014159911073263678
22,24,7,0.0001415991028707777
22,24,8,0.00014159900163809072
22,24,9,0.00014159904268813272
22,24,10,0.00014160268856304767
23,1,1,0.01462063152524839
23,1,2,0.014620631522347419
23,1,3,0.014620631524453372
23,1,4,0.014620631517292199
23,1,5,0.01462063152194153
23,1,6,0.014620631519925554
23,1,7,0.014620631513859277
23,1,8,0.015742303599777855
23,1,9,0.014620631530717978
23,1,10,0.014620631510650042
23,2,1,0.014540241827000741
23,2,2,0.014540241807615971
23,2,3,0.014540241818909748
23,2,4,0.014540241829425931
23,2,5,0.014540241839558236
23,2,6,0.014540241839272989
23,2,7,0.014540241813097887
23,2,8,0.015635894796556717
23,2,9,0.015198688361492584
23,2,10,0.014540241814066535
23,3,1,0.013915582579951622
23,3,2,0.013915582558004983
23,3,3,0.013915582566518654
23,3,4,0.013915582597321398
23,3,5,0.013953138510311124
23,3,6,0.014400032929669994
23,3,7,0.013915582548279067
23,3,8,0.014598544160940898
23,3,9,0.01954010961386413
23,3,10,0.01391558255856506
23,4,1,0.01440721788593739
23,4,2,0.01440721789089184
23,4,3,0.014407217905783892
23,4,4,0.014407217893208285
23,4,5,0.014407217901658723
23,4,6,0.01440721790442137
23,4,7,0.014407217881530997
23,4,8,0.015111133034612213
23,4,9,0.016108960016483296
23,4,10,0.014407217873814698
23,5,1,0.015129408750102567
23,5,2,0.015129408725673338
23,5,3,0.015129408730715728
23,5,4,0.015129408737516304
23,5,5,0.015129408740581086
23,5,6,0.015129408738079286
23,5,7,0.015129408726924608
23,5,8,0.01570048946032086
23,5,9,0.015685095369032485
23,5,10,0.015129408716863534
23,6,1,0.015640690811191096
23,6,2,0.015640690808894585
23,6,3,0.01564069081044836
23,6,4,0.015640690816467746
23,6,5,0.0156406908099865
23,6,6,0.015640690812412896
23,6,7,0.015640690815752818
23,6,8,0.016209646969719247
23,6,9,0.015640690834982374
23,6,10,0.015640690801530868
23,7,1,0.015026293997615651
23,7,2,0.015026294008331552
23,7,3,0.015026293990221769
23,7,4,0.015026293994654253
23,7,5,0.015026294002289397
23,7,6,0.01502629399772805
23,7,7,0.01502629399131804
23,7,8,0.01562550360483394
23,7,9,0.015026293992166546
23,7,10,0.01502629399633769
23,8,1,0.014212908046001685
23,8,2,0.01421290804805836
23,8,3,0.014212908033563586
23,8,4,0.014212908043354079
23,8,5,0.014212908037203488
23,8,6,0.01421290803837154
23,8,7,0.0142129080475186
23,8,8,0.040499161179188815
23,8,9,0.014212908049436942
23,8,10,0.014212908050595111
23,9,1,0.002640823959275583
23,9,2,0.0038595373858810607
23,9,3,0.002043081705915324
23,9,4,0.003230366252451084
23,9,5,0.0020673329003735004
23,9,6,0.003852535924060074
23,9,7,0.0012797488525423438
23,9,8,0.00736816837872619
23,9,9,0.0012797493216860193
23,9,10,0.0012797488553597865
23,10,1,0.009079972045685359
23,10,2,0.009595667519701078
23,10,3,0.009079972043536349
23,10,4,0.00907997204246755
23,10,5,0.009079972042876952
23,10,6,0.010207137615108509
23,10,7,0.009079972045196172
23,10,8,0.009079972059082977
23,10,9,0.009079972051870508
23,10,10,0.009079972047809118
23,11,1,0.0045671366233099656
23,11,2,0.004181621387271318
23,11,3,0.008313598631636675
23,11,4,0.009990429298262642
23,11,5,0.004415787900494502
23,11,6,0.012022380152795636
23,11,7,0.0038634220576615236
23,11,8,0.00386342199308017
23,11,9,0.006929591517720727
23,11,10,0.0038634222705058703
23,12,1,0.005899110187485878
23,12,2,0.006395288921638346
23,12,3,0.005399994497862037
23,12,4,0.012296613438509196
23,12,5,0.005757168577345406
23,12,6,0.007022129391547875
23,12,7,0.005043616856135069
23,12,8,6.722079568753403e-5
23,12,9,0.005612532400879034
23,12,10,0.0048421558462550685
23,13,1,0.005905557767561595
23,13,2,0.0067136932370829685
23,13,3,0.005406874870394096
23,13,4,0.0005560733502827267
23,13,5,0.0007881398851679211
23,13,6,0.007967046996781706
23,13,7,0.005083215903075496
23,13,8,0.0029433167900981016
23,13,9,0.005619263635883217
23,13,10,0.004868995029126479
23,14,1,0.005186713143452666
23,14,2,0.004018210542441718
23,14,3,0.004760731344197364
23,14,4,0.011798016074688089
23,14,5,0.006540799588712851
23,14,6,0.006472272853480893
23,14,7,0.010301349614971353
23,14,8,0.0032262700955977665
23,14,9,0.004957666916092686
23,14,10,0.005395383048769205
23,15,1,0.00928557711820195
23,15,2,0.00413132764932459
23,15,3,0.004556428633275628
23,15,4,0.005439892036856191
23,15,5,0.01022813470144188
23,15,6,0.00499331814547949
23,15,7,0.004131327696969039
23,15,8,0.004131327689078154
23,15,9,0.010517160914253063
23,15,10,0.004131327652583944
23,16,1,0.011297921802247441
23,16,2,0.011297921798278278
23,16,3,0.01129792179942569
23,16,4,0.01171268161322155
23,16,5,0.011297921829682514
23,16,6,0.011297921792226781
23,16,7,0.011297921801518833
23,16,8,0.011297921854362937
23,16,9,0.013350118750101073
23,16,10,0.0112979217903662
23,17,1,0.017741343818461187
23,17,2,0.01368413114020136
23,17,3,0.013684131096223682
23,17,4,0.014891588225102507
23,17,5,0.013684131094081852
23,17,6,0.013684131106045638
23,17,7,0.01368413109827735
23,17,8,0.013684131155090444
23,17,9,0.013684131103352563
23,17,10,0.013684131123713543
23,18,1,0.015496513332882605
23,18,2,0.015496513375190268
23,18,3,0.01549651334590079
23,18,4,0.015496513328651243
23,18,5,0.015496513329210636
23,18,6,0.015496513333140666
23,18,7,0.015496513353214128
23,18,8,0.015496513383761854
23,18,9,0.015496513338645716
23,18,10,0.015496513974519031
23,19,1,0.015685097867589252
23,19,2,0.015685097944316526
23,19,3,0.01568509788424675
23,19,4,0.015685097861084484
23,19,5,0.015685097874649508
23,19,6,0.015685097876061347
23,19,7,0.015685097876805866
23,19,8,0.015685097988323814
23,19,9,0.015685097867754287
23,19,10,0.015685099451413696
23,20,1,0.009670292767894278
23,20,2,0.0027816066408722145
23,20,3,0.002781606557577935
23,20,4,0.002781606565225789
23,20,5,0.0027816065777253878
23,20,6,0.002781606556098337
23,20,7,0.002781606575075704
23,20,8,0.0060813396021021544
23,20,9,0.0027816065621341026
23,20,10,0.002781608367914948
23,21,1,0.01568509524630717
23,21,2,0.014868299763957146
23,21,3,0.014868299728108146
23,21,4,0.01486829972727063
23,21,5,0.014868299728807719
23,21,6,0.014868299736897808
23,21,7,0.01486829972981794
23,21,8,0.03615264971264626
23,21,9,0.014868299719476551
23,21,10,0.014868300612219535
23,22,1,0.01568509528931552
23,22,2,0.03610355774160305
23,22,3,0.015022707212398075
23,22,4,0.015022707224326788
23,22,5,0.015022707224236431
23,22,6,0.015022707230982061
23,22,7,0.015022707225664338
23,22,8,0.015022707220781197
23,22,9,0.015022707244299417
23,22,10,0.01502270805593428
23,23,1,0.017262086469483868
23,23,2,0.017262086470703538
23,23,3,0.01726208648111814
23,23,4,0.017262086469116103
23,23,5,0.017262086470085404
23,23,6,0.017262086496160168
23,23,7,0.017262086484798437
23,23,8,0.017262086466190978
23,23,9,0.01726208647290729
23,23,10,0.0172620873466011
23,24,1,0.0014831614769402232
23,24,2,0.0014831614966970977
23,24,3,0.0034661645527315826
23,24,4,0.012234039781106128
23,24,5,0.0014831614939980618
23,24,6,0.0014831614950859251
23,24,7,0.0014831614861281184
23,24,8,0.005196786550185052
23,24,9,0.0014831614774504808
23,24,10,0.00148316269165298
24,1,1,0.013353681044009011
24,1,2,0.013353681051326808
24,1,3,0.0133536810416788
24,1,4,0.013353681040489498
24,1,5,0.013353681039785851
24,1,6,0.013353681046109568
24,1,7,0.013353681043697477
24,1,8,0.014761214879580242
24,1,9,0.013353681048377085
24,1,10,0.013353681045323723
24,2,1,0.013286800154669503
24,2,2,0.013286800146911066
24,2,3,0.013286800152606358
24,2,4,0.0132868001552922
24,2,5,0.013286800161704172
24,2,6,0.013286800165023193
24,2,7,0.0132868001430987
24,2,8,0.014677097757362305
24,2,9,0.013834234686798072
24,2,10,0.013286800148587855
24,3,1,0.01276666227291806
24,3,2,0.012766662254525513
24,3,3,0.012766662269793843
24,3,4,0.01276666228768759
24,3,5,0.012797957204456924
24,3,6,0.013170121426913291
24,3,7,0.012766662249195607
24,3,8,0.01362433172548121
24,3,9,0.017426511009689918
24,3,10,0.012766662256207829
24,4,1,0.013176101549737666
24,4,2,0.013176101552828078
24,4,3,0.013176101558313247
24,4,4,0.013176101550438848
24,4,5,0.01317610156156311
24,4,6,0.013176101570894997
24,4,7,0.01317610154403819
24,4,8,0.014060815488483229
24,4,9,0.014589748661730037
24,4,10,0.013176101544758958
24,5,1,0.01377667375805951
24,5,2,0.013776673758490473
24,5,3,0.013776673754683883
24,5,4,0.013776673757407093
24,5,5,0.013776673764441848
24,5,6,0.013776673758923252
24,5,7,0.013776673755779574
24,5,8,0.014550530237480198
24,5,9,0.014238123636454271
24,5,10,0.01377667374863961
24,6,1,0.014201269435997341
24,6,2,0.014201269440629957
24,6,3,0.014201269428888037
24,6,4,0.014201269437147874
24,6,5,0.014201269434448596
24,6,6,0.014201269433232896
24,6,7,0.014201269438692167
24,6,8,0.01495170752874947
24,6,9,0.014201269454560975
24,6,10,0.014201269432984095
24,7,1,0.013690984573631321
24,7,2,0.01369098458552711
24,7,3,0.013690984569963318
24,7,4,0.013690984573825966
24,7,5,0.013690984578161997
24,7,6,0.013690984572314822
24,7,7,0.013690984568973944
24,7,8,0.014446012688608853
24,7,9,0.013690984570265978
24,7,10,0.013690984580954245
24,8,1,0.013014338263289977
24,8,2,0.013014338274288462
24,8,3,0.013014338254995112
24,8,4,0.013014338262601793
24,8,5,0.013014338259169252
24,8,6,0.013014338260788441
24,8,7,0.013014338270358333
24,8,8,0.04387519819930574
24,8,9,0.013014338273072463
24,8,10,0.013014338269869363
24,9,1,0.00306808478943201
24,9,2,0.004177734416095089
24,9,3,0.0025068978758355214
24,9,4,0.003609485317004518
24,9,5,0.0025299702460550725
24,9,6,0.004171455611445702
24,9,7,0.0017617864271915111
24,9,8,0.007904646535920537
24,9,9,0.0017617869514537031
24,9,10,0.001761786429518866
24,10,1,0.00870470478038662
24,10,2,0.009141739543393704
24,10,3,0.008704704779250137
24,10,4,0.008704704777799027
24,10,5,0.008704704778094182
24,10,6,0.009658499944593908
24,10,7,0.008704704780265197
24,10,8,0.008704704789591412
24,10,9,0.008704704785849022
24,10,10,0.008704704784848414
24,11,1,0.0048079734905497684
24,11,2,0.00446562324285217
24,11,3,0.008052920070065004
24,11,4,0.009475526488384083
24,11,5,0.004673841509605339
24,11,6,0.011184780741680922
24,11,7,0.0041812177341076775
24,11,8,0.004181217684820016
24,11,9,0.006867465430981979
24,11,10,0.004181217927822995
24,12,1,0.005975923508548525
24,12,2,0.006406302605558434
24,12,3,0.0055406359386558895
24,12,4,0.01141448287407075
24,12,5,0.005852389076663625
24,12,6,0.006947117069730284
24,12,7,0.005228184719100463
24,12,8,0.0003373902372051081
24,12,9,0.005726305006597928
24,12,10,0.005050879428336014
24,13,1,0.005981530364778777
24,13,2,0.006681387031410931
24,13,3,0.005546654077232931
24,13,4,0.0009936791601900508
24,13,5,0.0012511155197170633
24,13,6,0.007757177648711204
24,13,7,0.005262976398298653
24,13,8,0.0033471271261892857
24,13,9,0.005732177551999716
24,13,10,0.005074530335419966
24,14,1,0.005353820216568931
24,14,2,0.004319789089297086
24,14,3,0.004979069658045555
24,14,4,0.010996692533988047
24,14,5,0.006532116586774757
24,14,6,0.0064728873010241285
24,14,7,0.009737990405999581
24,14,8,0.003605756565463572
24,14,9,0.005152602955830872
24,14,10,0.00553660209864617
24,15,1,0.008879088995267322
24,15,2,0.004420787353486624
24,15,3,0.004798494583067294
24,15,4,0.005575526428592675
24,15,5,0.009676218908694505
24,15,6,0.005183964677566556
24,15,7,0.004420787393852587
24,15,8,0.004420787404105055
24,15,9,0.009919955816566293
24,15,10,0.004420787359815045
24,16,1,0.010576919071577014
24,16,2,0.010576919069731943
24,16,3,0.0105769190678684
24,16,4,0.010925116944368183
24,16,5,0.01057691909256507
24,16,6,0.010576919061426366
24,16,7,0.010576919067835516
24,16,8,0.010576919130937504
24,16,9,0.012295091404819799
24,16,10,0.010576919062620099
24,17,1,0.015941316981963053
24,17,2,0.012573728748404156
24,17,3,0.012573728708116272
24,17,4,0.01357901310985206
24,17,5,0.012573728697850999
24,17,6,0.012573728710477608
24,17,7,0.012573728705523934
24,17,8,0.012573728774142963
24,17,9,0.012573728705817614
24,17,10,0.012573728731799301
24,18,1,0.014081583719195755
24,18,2,0.014081583762251826
24,18,3,0.014081583733114864
24,18,4,0.014081583718622627
24,18,5,0.014081583723388164
24,18,6,0.014081583726650897
24,18,7,0.014081583733204756
24,18,8,0.014081583784761289
24,18,9,0.01408158372742069
24,18,10,0.014081584630623195
24,19,1,0.014238125704809678
24,19,2,0.014238125760327385
24,19,3,0.014238125720751251
24,19,4,0.014238125702418907
24,19,5,0.014238125714644367
24,19,6,0.01423812571325301
24,19,7,0.014238125714080103
24,19,8,0.014238125779724676
24,19,9,0.014238125710901947
24,19,10,0.014238126577321474
24,20,1,0.009204886949843429
24,20,2,0.0031983084080675216
24,20,3,0.0031983083199685542
24,20,4,0.0031983083245447274
24,20,5,0.0031983083364525537
24,20,6,0.0031983083153736534
24,20,7,0.003198308336414122
24,20,8,0.006134242131043649
24,20,9,0.0031983083157405175
24,20,10,0.0031983107744703912
24,21,1,0.014238123530830227
24,21,2,0.013559651591338205
24,21,3,0.013559651545616933
24,21,4,0.013559651542982885
24,21,5,0.013559651560400027
24,21,6,0.013559651569306053
24,21,7,0.013559651562310626
24,21,8,0.03856409323862135
24,21,9,0.013559651541368792
24,21,10,0.013559652764220274
24,22,1,0.014238123566504701
24,22,2,0.03845503975898146
24,22,3,0.013688003573992422
24,22,4,0.013688003575427017
24,22,5,0.013688003595129575
24,22,6,0.013688003601061262
24,22,7,0.013688003599153703
24,22,8,0.013688003577661033
24,22,9,0.013688003587379323
24,22,10,0.013688004773752278
24,23,1,0.015544908218000664
24,23,2,0.01554490821892983
24,23,3,0.015544908223806145
24,23,4,0.015544908217292232
24,23,5,0.015544908231718118
24,23,6,0.015544908248422562
24,23,7,0.015544908236852168
24,23,8,0.015544908221740912
24,23,9,0.015544908218713
24,23,10,0.015544909489118285
24,24,1,0.0019645968704423513
24,24,2,0.001964596884529091
24,24,3,0.0038234583452506094
24,24,4,0.011362088407393986
24,24,5,0.0019645968912143236
24,24,6,0.001964596889118619
24,24,7,0.0019645968788129914
24,24,8,0.005362655319299831
24,24,9,0.0019645968651985594
24,24,10,0.0019645982256359237
25,1,1,3.8149007182453095e-5
25,1,2,3.814903867999879e-5
25,1,3,3.8149007681539205e-5
25,1,4,3.8149007419807536e-5
25,1,5,3.814900557179233e-5
25,1,6,3.814900585267801e-5
25,1,7,3.814901614535814e-5
25,1,8,0.0023108090365808313
25,1,9,3.814900326672758e-5
25,1,10,3.814902472453394e-5
25,2,1,3.814900726055482e-5
25,2,2,3.814903896479232e-5
25,2,3,3.814900805536418e-5
25,2,4,3.814900685303514e-5
25,2,5,3.814900580008451e-5
25,2,6,3.81490055104921e-5
25,2,7,3.814901563306684e-5
25,2,8,0.002297904265739681
25,2,9,3.8149003463057833e-5
25,2,10,3.814902433914229e-5
25,3,1,3.8149007376861454e-5
25,3,2,3.8149038289347885e-5
25,3,3,3.8149008014077984e-5
25,3,4,3.81490067324799e-5
25,3,5,3.814900578575522e-5
25,3,6,3.8149005352763416e-5
25,3,7,3.814901598555523e-5
25,3,8,0.0015017809693611025
25,3,9,3.814900485487974e-5
25,3,10,3.814902385761684e-5
25,4,1,3.8149006758326934e-5
25,4,2,3.814903830996518e-5
25,4,3,3.8149007603291725e-5
25,4,4,3.814900694738726e-5
25,4,5,3.814900605837051e-5
25,4,6,3.814900573491531e-5
25,4,7,3.8149015612891524e-5
25,4,8,0.001496692547547648
25,4,9,3.8149003749922895e-5
25,4,10,3.8149024724265946e-5
25,5,1,3.81490071992208e-5
25,5,2,3.8149038569369e-5
25,5,3,3.8149007774713324e-5
25,5,4,3.814900714220572e-5
25,5,5,3.8149006257072704e-5
25,5,6,3.814900531939208e-5
25,5,7,3.814901641366759e-5
25,5,8,0.0013340321314469232
25,5,9,3.8149002010244635e-5
25,5,10,3.814902488704895e-5
25,6,1,3.814900784889125e-5
25,6,2,3.814903951419291e-5
25,6,3,3.8149008049548255e-5
25,6,4,3.8149007413624405e-5
25,6,5,3.814900600707566e-5
25,6,6,3.814900567208408e-5
25,6,7,3.8149018678914606e-5
25,6,8,0.001310905598538994
25,6,9,3.8148999545788886e-5
25,6,10,3.814902535071228e-5
25,7,1,3.814900758041041e-5
25,7,2,3.814903901479053e-5
25,7,3,3.8149007539312724e-5
25,7,4,3.814900722108326e-5
25,7,5,3.814900612244203e-5
25,7,6,3.814900597199605e-5
25,7,7,3.814901972526309e-5
25,7,8,0.001304987075658423
25,7,9,3.814899927693951e-5
25,7,10,3.81490256691459e-5
25,8,1,3.814900736502677e-5
25,8,2,3.814903808939335e-5
25,8,3,3.8149007810036184e-5
25,8,4,3.814900675655973e-5
25,8,5,3.814900737433516e-5
25,8,6,3.8149006003958165e-5
25,8,7,3.8149019721637616e-5
25,8,8,0.03309961158815635
25,8,9,3.814899905474565e-5
25,8,10,3.8149025365136915e-5
25,9,1,3.814900478242629e-5
25,9,2,3.8149004063022e-5
25,9,3,3.8149005251911567e-5
25,9,4,3.8149004997071045e-5
25,9,5,3.814900470223248e-5
25,9,6,3.814900397022563e-5
25,9,7,3.814901381299678e-5
25,9,8,0.00674481571753753
25,9,9,3.81503779283956e-5
25,9,10,3.8149019230438365e-5
25,10,1,3.8149019564049094e-5
25,10,2,3.8149011843560946e-5
25,10,3,3.814901898031999e-5
25,10,4,3.814901795488284e-5
25,10,5,3.814902086515219e-5
25,10,6,3.814901094093897e-5
25,10,7,3.814902348665375e-5
25,10,8,3.814898490608446e-5
25,10,9,3.814901976744975e-5
25,10,10,3.8149023274260594e-5
25,11,1,3.814902022716956e-5
25,11,2,3.814902065522796e-5
25,11,3,3.814901818672119e-5
25,11,4,3.8149018186622256e-5
25,11,5,3.814902009299928e-5
25,11,6,3.8149017893789535e-5
25,11,7,3.8149020870581044e-5
25,11,8,3.814905248103716e-5
25,11,9,3.8149019357376565e-5
25,11,10,3.814902043677173e-5
25,12,1,3.814902202201523e-5
25,12,2,3.814902115506812e-5
25,12,3,3.814902168945305e-5
25,12,4,3.814901955655495e-5
25,12,5,3.8149021247063764e-5
25,12,6,3.814902135522334e-5
25,12,7,3.814902219054439e-5
25,12,8,3.814903294706817e-5
25,12,9,3.814902175493568e-5
25,12,10,3.814902160726305e-5
25,13,1,3.814902129574589e-5
25,13,2,3.814902106514784e-5
25,13,3,3.814902147458291e-5
25,13,4,3.814903137457408e-5
25,13,5,3.814902437426308e-5
25,13,6,3.814902044681063e-5
25,13,7,3.8149021977073654e-5
25,13,8,3.8149022937709746e-5
25,13,9,3.8149021602875864e-5
25,13,10,3.814902213411174e-5
25,14,1,3.814902108144113e-5
25,14,2,3.8149022006334794e-5
25,14,3,3.814902129811712e-5
25,14,4,3.8149018609552454e-5
25,14,5,3.814902082281181e-5
25,14,6,3.81490209385164e-5
25,14,7,3.81490193458482e-5
25,14,8,3.814903622053092e-5
25,14,9,3.814902122621723e-5
25,14,10,3.814902074987203e-5
25,15,1,3.814901456986466e-5
25,15,2,3.814902216459843e-5
25,15,3,3.814901578282396e-5
25,15,4,3.814901496909039e-5
25,15,5,3.8149013753693026e-5
25,15,6,3.814901533189968e-5
25,15,7,3.8149016340387746e-5
25,15,8,3.814918468862871e-5
25,15,9,3.814901314097467e-5
25,15,10,3.814902153572165e-5
25,16,1,3.814901429217147e-5
25,16,2,3.814902500314455e-5
25,16,3,3.814901691210503e-5
25,16,4,3.8149006193711935e-5
25,16,5,3.8149007430358985e-5
25,16,6,3.8149016573323724e-5
25,16,7,3.8149018587382966e-5
25,16,8,3.814904079379335e-5
25,16,9,3.8149005416905995e-5
25,16,10,3.814902425549612e-5
25,17,1,3.814898755394212e-5
25,17,2,3.8149007813721556e-5
25,17,3,3.814901757361525e-5
25,17,4,3.8148988352348336e-5
25,17,5,3.8149008144590786e-5
25,17,6,3.8149017155787984e-5
25,17,7,3.8149018801001415e-5
25,17,8,3.8149041040162686e-5
25,17,9,3.8149005323644e-5
25,17,10,3.8148993969793464e-5
25,18,1,3.814897733696433e-5
25,18,2,3.8149009067504767e-5
25,18,3,3.814901778888708e-5
25,18,4,3.814898819385293e-5
25,18,5,3.8149008751762136e-5
25,18,6,3.814901753194954e-5
25,18,7,3.81490193385521e-5
25,18,8,3.8149036787238346e-5
25,18,9,3.814900561905109e-5
25,18,10,3.8151034584721745e-5
25,19,1,3.8148977278762406e-5
25,19,2,3.81490088075638e-5
25,19,3,3.814901737845876e-5
25,19,4,3.814898884841786e-5
25,19,5,3.8149008665723565e-5
25,19,6,3.8149017184943684e-5
25,19,7,3.8149019524430416e-5
25,19,8,3.814903922965477e-5
25,19,9,3.814900637439822e-5
25,19,10,3.8151070003229804e-5
25,20,1,3.814896222198637e-5
25,20,2,3.814908650044992e-5
25,20,3,3.814912407884603e-5
25,20,4,3.814912519124303e-5
25,20,5,3.8149156318348216e-5
25,20,6,3.814913492973813e-5
25,20,7,3.8149178195712584e-5
25,20,8,3.8148948466781386e-5
25,20,9,3.814911483096363e-5
25,20,10,3.815201342508645e-5
25,21,1,3.814896815653795e-5
25,21,2,3.814900954877703e-5
25,21,3,3.8149001635758325e-5
25,21,4,3.8148995961292355e-5
25,21,5,3.814906001860286e-5
25,21,6,3.814906977975137e-5
25,21,7,3.814906421887873e-5
25,21,8,0.028080340595939262
25,21,9,3.814897914699278e-5
25,21,10,3.815195313593076e-5
25,22,1,3.8148977555636395e-5
25,22,2,0.027881938843228402
25,22,3,3.814900156376058e-5
25,22,4,3.814899577036799e-5
25,22,5,3.814905956606945e-5
25,22,6,3.814906962875119e-5
25,22,7,3.8149064546314884e-5
25,22,8,3.814896684054465e-5
25,22,9,3.814897901438014e-5
25,22,10,3.815196379927769e-5
25,23,1,3.8148991723170146e-5
25,23,2,3.8148964691756756e-5
25,23,3,3.8149001578474415e-5
25,23,4,3.814899680406065e-5
25,23,5,3.814906082145146e-5
25,23,6,3.8149070583698564e-5
25,23,7,3.814906528861199e-5
25,23,8,3.8148967203489305e-5
25,23,9,3.8148992199362474e-5
25,23,10,3.815202597272266e-5
25,24,1,3.814900629733424e-5
