codes,2,4
hours,bus85,bus18
4/2017,0.2553,0.2553
4/2017,0.2413,0.2413
4/2017,0.2300,0.2300
4/2017,0.2222,0.2222
4/2017,0.2157,0.2157
4/2017,0.1885,0.1885
4/2017,0.1834,0.1834
4/2017,0.2135,0.2135
4/2017,0.2436,0.2436
4/2017,0.2710,0.2710
4/2017,0.3018,0.3018
4/2017,0.3018,0.3018
4/2017,0.2810,0.2810
4/2017,0.2541,0.2541
4/2017,0.2772,0.2772
4/2017,0.2991,0.2991
4/2017,0.3167,0.3167
4/2017,0.3153,0.3153
4/2017,0.3112,0.3112
4/2017,0.2459,0.2459
4/2017,0.2356,0.2356
4/2017,0.2506,0.2506
4/2017,0.2401,0.2401
4/2017,0.2482,0.2482
4/2017,0.2494,0.2494
4/2017,0.2459,0.2459
4/2017,0.2356,0.2356
4/2017,0.2189,0.2189
4/2017,0.2125,0.2125
4/2017,0.2029,0.2029
4/2017,0.2125,0.2125
4/2017,0.2506,0.2506
4/2017,0.2926,0.2926
4/2017,0.3306,0.3306
4/2017,0.3435,0.3435
4/2017,0.3493,0.3493
4/2017,0.3566,0.3566
4/2017,0.4023,0.4023
4/2017,0.3930,0.3930
4/2017,0.3822,0.3822
4/2017,0.3656,0.3656
4/2017,0.3853,0.3853
4/2017,0.3992,0.3992
4/2017,0.3596,0.3596
4/2017,0.3334,0.3334
4/2017,0.3537,0.3537
4/2017,0.3250,0.3250
4/2017,0.2735,0.2735
4/2017,0.2233,0.2233
4/2017,0.1998,0.1998
4/2017,0.1977,0.1977
4/2017,0.2008,0.2008
4/2017,0.1946,0.1946
4/2017,0.1895,0.1895
4/2017,0.2356,0.2356
4/2017,0.2661,0.2661
4/2017,0.2760,0.2760
4/2017,0.3112,0.3112
4/2017,0.3464,0.3464
4/2017,0.3641,0.3641
4/2017,0.3945,0.3945
4/2017,0.3464,0.3464
4/2017,0.2991,0.2991
4/2017,0.2723,0.2723
4/2017,0.2735,0.2735
4/2017,0.2900,0.2900
4/2017,0.3071,0.3071
4/2017,0.3044,0.3044
4/2017,0.4165,0.4165
4/2017,0.4229,0.4229
4/2017,0.3611,0.3611
4/2017,0.2810,0.2810
4/2017,0.2082,0.2082
4/2017,0.1518,0.1518
4/2017,0.1240,0.1240
4/2017,0.1125,0.1125
4/2017,0.1287,0.1287
4/2017,0.1844,0.1844
4/2017,0.2277,0.2277
4/2017,0.2785,0.2785
4/2017,0.2613,0.2613
4/2017,0.2553,0.2553
4/2017,0.2553,0.2553
4/2017,0.2200,0.2200
4/2017,0.1667,0.1667
4/2017,0.1464,0.1464
4/2017,0.0909,0.0909
4/2017,0.0392,0.0392
4/2017,0.0000,0.0000
4/2017,0.0000,0.0000
4/2017,0.0000,0.0000
4/2017,0.0000,0.0000
4/2017,0.0000,0.0000
4/2017,0.0000,0.0000
4/2017,0.0322,0.0322
4/2017,0.0665,0.0665
4/2017,0.0867,0.0867
4/2017,0.0944,0.0944
4/2017,0.0980,0.0980
4/2017,0.0944,0.0944
4/2017,0.0775,0.0775
4/2017,0.0646,0.0646
4/2017,0.0829,0.0829
4/2017,0.1067,0.1067
4/2017,0.1369,0.1369
4/2017,0.1573,0.1573
4/2017,0.1775,0.1775
4/2017,0.1956,0.1956
4/2017,0.2082,0.2082
4/2017,0.2157,0.2157
4/2017,0.2356,0.2356
4/2017,0.2541,0.2541
4/2017,0.2848,0.2848
4/2017,0.2848,0.2848
4/2017,0.1977,0.1977
4/2017,0.1019,0.1019
4/2017,0.1042,0.1042
4/2017,0.1490,0.1490
4/2017,0.1905,0.1905
4/2017,0.2019,0.2019
4/2017,0.2146,0.2146
4/2017,0.2179,0.2179
4/2017,0.2008,0.2008
4/2017,0.1658,0.1658
4/2017,0.1271,0.1271
4/2017,0.1248,0.1248
4/2017,0.1648,0.1648
4/2017,0.1956,0.1956
4/2017,0.2168,0.2168
4/2017,0.2367,0.2367
4/2017,0.2506,0.2506
4/2017,0.2772,0.2772
4/2017,0.2735,0.2735
4/2017,0.2471,0.2471
4/2017,0.2277,0.2277
4/2017,0.2288,0.2288
4/2017,0.2401,0.2401
4/2017,0.2589,0.2589
4/2017,0.2686,0.2686
4/2017,0.1946,0.1946
4/2017,0.1203,0.1203
4/2017,0.0914,0.0914
4/2017,0.0739,0.0739
4/2017,0.0749,0.0749
4/2017,0.0809,0.0809
4/2017,0.0881,0.0881
4/2017,0.0949,0.0949
4/2017,0.0980,0.0980
4/2017,0.0900,0.0900
4/2017,0.0857,0.0857
4/2017,0.0939,0.0939
4/2017,0.1042,0.1042
4/2017,0.1188,0.1188
4/2017,0.1446,0.1446
4/2017,0.1638,0.1638
4/2017,0.1735,0.1735
4/2017,0.1638,0.1638
4/2017,0.1601,0.1601
4/2017,0.1554,0.1554
4/2017,0.1610,0.1610
4/2017,0.1706,0.1706
4/2017,0.1686,0.1686
4/2017,0.1735,0.1735
4/2017,0.1403,0.1403
4/2017,0.1139,0.1139
4/2017,0.1446,0.1446
4/2017,0.1638,0.1638
4/2017,0.1629,0.1629
4/2017,0.1573,0.1573
4/2017,0.1610,0.1610
4/2017,0.1648,0.1648
4/2017,0.1591,0.1591
4/2017,0.1455,0.1455
4/2017,0.1279,0.1279
4/2017,0.1420,0.1420
4/2017,0.1765,0.1765
4/2017,0.2008,0.2008
4/2017,0.2157,0.2157
4/2017,0.2266,0.2266
4/2017,0.2367,0.2367
4/2017,0.2277,0.2277
4/2017,0.2146,0.2146
4/2017,0.2019,0.2019
4/2017,0.1875,0.1875
4/2017,0.1844,0.1844
4/2017,0.1834,0.1834
4/2017,0.1885,0.1885
4/2017,0.1352,0.1352
4/2017,0.1167,0.1167
4/2017,0.1086,0.1086
4/2017,0.0939,0.0939
4/2017,0.0770,0.0770
4/2017,0.0549,0.0549
4/2017,0.0312,0.0312
4/2017,0.0181,0.0181
4/2017,0.0152,0.0152
4/2017,0.0352,0.0352
4/2017,0.0706,0.0706
4/2017,0.1054,0.1054
4/2017,0.1279,0.1279
4/2017,0.1181,0.1181
4/2017,0.1048,0.1048
4/2017,0.1025,0.1025
4/2017,0.1079,0.1079
4/2017,0.1153,0.1153
4/2017,0.1248,0.1248
4/2017,0.1369,0.1369
4/2017,0.1508,0.1508
4/2017,0.1677,0.1677
4/2017,0.1765,0.1765
4/2017,0.1706,0.1706
4/2017,0.1473,0.1473
4/2017,0.1303,0.1303
4/2017,0.1582,0.1582
4/2017,0.1967,0.1967
4/2017,0.2179,0.2179
4/2017,0.2168,0.2168
4/2017,0.2093,0.2093
4/2017,0.1977,0.1977
4/2017,0.1834,0.1834
4/2017,0.1725,0.1725
4/2017,0.1591,0.1591
4/2017,0.1765,0.1765
4/2017,0.2125,0.2125
4/2017,0.2459,0.2459
4/2017,0.2698,0.2698
4/2017,0.2848,0.2848
4/2017,0.2926,0.2926
4/2017,0.2952,0.2952
4/2017,0.2939,0.2939
4/2017,0.2772,0.2772
4/2017,0.2517,0.2517
4/2017,0.2266,0.2266
4/2017,0.2222,0.2222
4/2017,0.2103,0.2103
4/2017,0.1437,0.1437
4/2017,0.1629,0.1629
4/2017,0.1784,0.1784
4/2017,0.1885,0.1885
4/2017,0.1936,0.1936
4/2017,0.1936,0.1936
4/2017,0.2008,0.2008
4/2017,0.2114,0.2114
4/2017,0.2200,0.2200
4/2017,0.2157,0.2157
4/2017,0.1967,0.1967
4/2017,0.1998,0.1998
4/2017,0.2146,0.2146
4/2017,0.2436,0.2436
4/2017,0.3112,0.3112
4/2017,0.3791,0.3791
4/2017,0.4134,0.4134
4/2017,0.3992,0.3992
4/2017,0.3566,0.3566
4/2017,0.3098,0.3098
4/2017,0.2710,0.2710
4/2017,0.2401,0.2401
4/2017,0.2179,0.2179
4/2017,0.2093,0.2093
4/2017,0.1638,0.1638
4/2017,0.2244,0.2244
4/2017,0.3031,0.3031
4/2017,0.3552,0.3552
4/2017,0.3085,0.3085
4/2017,0.1895,0.1895
4/2017,0.1248,0.1248
4/2017,0.1013,0.1013
4/2017,0.0795,0.0795
4/2017,0.0301,0.0301
4/2017,0.0020,0.0020
4/2017,0.1002,0.1002
4/2017,0.2565,0.2565
4/2017,0.2900,0.2900
4/2017,0.3005,0.3005
4/2017,0.3377,0.3377
4/2017,0.3250,0.3250
4/2017,0.2823,0.2823
4/2017,0.2244,0.2244
4/2017,0.1745,0.1745
4/2017,0.1481,0.1481
4/2017,0.1303,0.1303
4/2017,0.1181,0.1181
4/2017,0.0895,0.0895
4/2017,0.0600,0.0600
4/2017,0.0382,0.0382
4/2017,0.0671,0.0671
4/2017,0.1025,0.1025
4/2017,0.1098,0.1098
4/2017,0.0890,0.0890
4/2017,0.0593,0.0593
4/2017,0.0099,0.0099
4/2017,0.0000,0.0000
4/2017,0.0000,0.0000
4/2017,0.0000,0.0000
4/2017,0.0000,0.0000
4/2017,0.0000,0.0000
4/2017,0.0000,0.0000
4/2017,0.0230,0.0230
4/2017,0.0640,0.0640
4/2017,0.0755,0.0755
4/2017,0.0881,0.0881
4/2017,0.1105,0.1105
4/2017,0.1386,0.1386
4/2017,0.1499,0.1499
4/2017,0.1554,0.1554
4/2017,0.1591,0.1591
4/2017,0.1610,0.1610
4/2017,0.1248,0.1248
4/2017,0.0985,0.0985
4/2017,0.0959,0.0959
4/2017,0.0829,0.0829
4/2017,0.0640,0.0640
4/2017,0.0067,0.0067
4/2017,0.0000,0.0000
4/2017,0.0000,0.0000
4/2017,0.0000,0.0000
4/2017,0.0000,0.0000
4/2017,0.0134,0.0134
4/2017,0.0571,0.0571
4/2017,0.0805,0.0805
4/2017,0.0890,0.0890
4/2017,0.0924,0.0924
4/2017,0.0991,0.0991
4/2017,0.1210,0.1210
4/2017,0.1411,0.1411
4/2017,0.1369,0.1369
4/2017,0.1188,0.1188
4/2017,0.1002,0.1002
4/2017,0.0790,0.0790
4/2017,0.0586,0.0586
4/2017,0.0533,0.0533
4/2017,0.0449,0.0449
4/2017,0.0517,0.0517
4/2017,0.0905,0.0905
4/2017,0.1181,0.1181
4/2017,0.1601,0.1601
4/2017,0.1745,0.1745
4/2017,0.1619,0.1619
4/2017,0.1499,0.1499
4/2017,0.1369,0.1369
4/2017,0.1210,0.1210
4/2017,0.1160,0.1160
4/2017,0.1319,0.1319
4/2017,0.1696,0.1696
4/2017,0.2157,0.2157
4/2017,0.2710,0.2710
4/2017,0.3264,0.3264
4/2017,0.4008,0.4008
4/2017,0.5055,0.5055
4/2017,0.4936,0.4936
4/2017,0.4819,0.4819
4/2017,0.5242,0.5242
4/2017,0.5191,0.5191
4/2017,0.5517,0.5517
4/2017,0.5500,0.5500
4/2017,0.5482,0.5482
4/2017,0.5690,0.5690
4/2017,0.5899,0.5899
4/2017,0.5517,0.5517
4/2017,0.4802,0.4802
4/2017,0.3945,0.3945
4/2017,0.3098,0.3098
4/2017,0.2344,0.2344
4/2017,0.1706,0.1706
4/2017,0.1295,0.1295
4/2017,0.1327,0.1327
4/2017,0.1988,0.1988
4/2017,0.3236,0.3236
4/2017,0.4293,0.4293
4/2017,0.4213,0.4213
4/2017,0.4769,0.4769
4/2017,0.5276,0.5276
4/2017,0.5569,0.5569
4/2017,0.5777,0.5777
4/2017,0.5534,0.5534
4/2017,0.5362,0.5362
4/2017,0.5242,0.5242
4/2017,0.5882,0.5882
4/2017,0.5500,0.5500
4/2017,0.5465,0.5465
4/2017,0.6812,0.6812
4/2017,0.7389,0.7389
4/2017,0.7128,0.7128
4/2017,0.6285,0.6285
4/2017,0.5259,0.5259
4/2017,0.4261,0.4261
4/2017,0.3581,0.3581
4/2017,0.3058,0.3058
4/2017,0.2601,0.2601
4/2017,0.2200,0.2200
4/2017,0.2103,0.2103
4/2017,0.2189,0.2189
4/2017,0.2344,0.2344
4/2017,0.2661,0.2661
4/2017,0.3085,0.3085
4/2017,0.3701,0.3701
4/2017,0.4736,0.4736
4/2017,0.5725,0.5725
4/2017,0.5864,0.5864
4/2017,0.5760,0.5760
4/2017,0.6654,0.6654
4/2017,0.6425,0.6425
4/2017,0.6162,0.6162
4/2017,0.5157,0.5157
4/2017,0.5917,0.5917
4/2017,0.5882,0.5882
4/2017,0.5293,0.5293
4/2017,0.4455,0.4455
4/2017,0.3611,0.3611
4/2017,0.3264,0.3264
4/2017,0.3098,0.3098
4/2017,0.2991,0.2991
4/2017,0.2887,0.2887
4/2017,0.3139,0.3139
4/2017,0.3791,0.3791
4/2017,0.4326,0.4326
4/2017,0.5157,0.5157
4/2017,0.5812,0.5812
4/2017,0.6619,0.6619
4/2017,0.6865,0.6865
4/2017,0.7510,0.7510
4/2017,0.7802,0.7802
4/2017,0.7579,0.7579
4/2017,0.7406,0.7406
4/2017,0.6970,0.6970
4/2017,0.5812,0.5812
4/2017,0.5917,0.5917
4/2017,0.5345,0.5345
4/2017,0.5345,0.5345
4/2017,0.5362,0.5362
4/2017,0.4836,0.4836
4/2017,0.3914,0.3914
4/2017,0.2823,0.2823
4/2017,0.2146,0.2146
4/2017,0.1794,0.1794
4/2017,0.1554,0.1554
4/2017,0.1667,0.1667
4/2017,0.1895,0.1895
4/2017,0.2146,0.2146
4/2017,0.2553,0.2553
4/2017,0.3018,0.3018
4/2017,0.3478,0.3478
4/2017,0.3899,0.3899
4/2017,0.4197,0.4197
4/2017,0.4374,0.4374
4/2017,0.4150,0.4150
4/2017,0.3868,0.3868
4/2017,0.3686,0.3686
4/2017,0.3656,0.3656
4/2017,0.3776,0.3776
4/2017,0.3791,0.3791
4/2017,0.3306,0.3306
4/2017,0.3566,0.3566
4/2017,0.3306,0.3306
4/2017,0.3071,0.3071
4/2017,0.2735,0.2735
4/2017,0.2071,0.2071
4/2017,0.1394,0.1394
4/2017,0.0991,0.0991
4/2017,0.0843,0.0843
4/2017,0.0900,0.0900
4/2017,0.1218,0.1218
4/2017,0.1885,0.1885
4/2017,0.2125,0.2125
4/2017,0.1875,0.1875
4/2017,0.1573,0.1573
4/2017,0.1518,0.1518
4/2017,0.1677,0.1677
4/2017,0.2082,0.2082
4/2017,0.2447,0.2447
4/2017,0.3126,0.3126
4/2017,0.2965,0.2965
4/2017,0.2952,0.2952
4/2017,0.3018,0.3018
4/2017,0.3377,0.3377
4/2017,0.3058,0.3058
4/2017,0.3716,0.3716
4/2017,0.3746,0.3746
4/2017,0.4102,0.4102
4/2017,0.5259,0.5259
4/2017,0.6601,0.6601
4/2017,0.7682,0.7682
4/2017,0.8433,0.8433
4/2017,0.8156,0.8156
4/2017,0.6724,0.6724
4/2017,0.5038,0.5038
4/2017,0.3701,0.3701
4/2017,0.3058,0.3058
4/2017,0.2861,0.2861
4/2017,0.2760,0.2760
4/2017,0.2686,0.2686
4/2017,0.2735,0.2735
4/2017,0.3044,0.3044
4/2017,0.3278,0.3278
4/2017,0.3493,0.3493
4/2017,0.3746,0.3746
4/2017,0.3686,0.3686
4/2017,0.3731,0.3731
4/2017,0.3626,0.3626
4/2017,0.3044,0.3044
4/2017,0.3112,0.3112
4/2017,0.3334,0.3334
4/2017,0.2848,0.2848
4/2017,0.2114,0.2114
4/2017,0.1437,0.1437
4/2017,0.1098,0.1098
4/2017,0.0939,0.0939
4/2017,0.0829,0.0829
4/2017,0.0695,0.0695
4/2017,0.0775,0.0775
4/2017,0.0996,0.0996
4/2017,0.1240,0.1240
4/2017,0.1481,0.1481
4/2017,0.1775,0.1775
4/2017,0.2146,0.2146
4/2017,0.2698,0.2698
4/2017,0.3420,0.3420
4/2017,0.3992,0.3992
4/2017,0.4293,0.4293
4/2017,0.4390,0.4390
4/2017,0.4229,0.4229
4/2017,0.4423,0.4423
4/2017,0.4752,0.4752
4/2017,0.3992,0.3992
4/2017,0.4277,0.4277
4/2017,0.4181,0.4181
4/2017,0.3493,0.3493
4/2017,0.2401,0.2401
4/2017,0.1446,0.1446
4/2017,0.1042,0.1042
4/2017,0.0934,0.0934
4/2017,0.0975,0.0975
4/2017,0.1112,0.1112
4/2017,0.1344,0.1344
4/2017,0.1360,0.1360
4/2017,0.1336,0.1336
4/2017,0.1344,0.1344
4/2017,0.1429,0.1429
4/2017,0.1545,0.1545
4/2017,0.1629,0.1629
4/2017,0.1619,0.1619
4/2017,0.1490,0.1490
4/2017,0.1591,0.1591
4/2017,0.2093,0.2093
4/2017,0.2848,0.2848
4/2017,0.3306,0.3306
4/2017,0.4039,0.4039
4/2017,0.3320,0.3320
4/2017,0.3222,0.3222
4/2017,0.3167,0.3167
4/2017,0.2710,0.2710
4/2017,0.2135,0.2135
4/2017,0.1481,0.1481
4/2017,0.1086,0.1086
4/2017,0.0970,0.0970
4/2017,0.0975,0.0975
4/2017,0.1042,0.1042
4/2017,0.1079,0.1079
4/2017,0.1218,0.1218
4/2017,0.1369,0.1369
4/2017,0.1563,0.1563
4/2017,0.1915,0.1915
4/2017,0.2322,0.2322
4/2017,0.2601,0.2601
4/2017,0.2913,0.2913
4/2017,0.3320,0.3320
4/2017,0.3791,0.3791
4/2017,0.4118,0.4118
4/2017,0.4150,0.4150
4/2017,0.5157,0.5157
4/2017,0.5431,0.5431
4/2017,0.4953,0.4953
4/2017,0.5448,0.5448
4/2017,0.4719,0.4719
4/2017,0.3656,0.3656
4/2017,0.2926,0.2926
4/2017,0.2529,0.2529
4/2017,0.2471,0.2471
4/2017,0.2367,0.2367
4/2017,0.2061,0.2061
4/2017,0.1784,0.1784
4/2017,0.1915,0.1915
4/2017,0.2266,0.2266
4/2017,0.2244,0.2244
4/2017,0.2277,0.2277
4/2017,0.2506,0.2506
4/2017,0.3406,0.3406
4/2017,0.4455,0.4455
4/2017,0.5242,0.5242
4/2017,0.7005,0.7005
4/2017,0.7023,0.7023
4/2017,0.6847,0.6847
4/2017,0.6672,0.6672
4/2017,0.6039,0.6039
4/2017,0.5551,0.5551
4/2017,0.4869,0.4869
4/2017,0.5517,0.5517
4/2017,0.5882,0.5882
4/2017,0.5899,0.5899
4/2017,0.5603,0.5603
4/2017,0.4903,0.4903
4/2017,0.4039,0.4039
4/2017,0.3377,0.3377
4/2017,0.3044,0.3044
4/2017,0.2760,0.2760
4/2017,0.2565,0.2565
4/2017,0.2723,0.2723
4/2017,0.3167,0.3167
4/2017,0.3566,0.3566
4/2017,0.3930,0.3930
4/2017,0.4197,0.4197
4/2017,0.4886,0.4886
4/2017,0.5829,0.5829
4/2017,0.5673,0.5673
4/2017,0.5725,0.5725
4/2017,0.5673,0.5673
4/2017,0.5708,0.5708
4/2017,0.5551,0.5551
4/2017,0.5191,0.5191
4/2017,0.4197,0.4197
4/2017,0.4769,0.4769
4/2017,0.4920,0.4920
4/2017,0.4342,0.4342
4/2017,0.3507,0.3507
4/2017,0.2772,0.2772
4/2017,0.2300,0.2300
4/2017,0.2114,0.2114
4/2017,0.2471,0.2471
4/2017,0.2673,0.2673
4/2017,0.2541,0.2541
4/2017,0.2311,0.2311
4/2017,0.2344,0.2344
4/2017,0.2900,0.2900
4/2017,0.3686,0.3686
4/2017,0.4537,0.4537
4/2017,0.5191,0.5191
4/2017,0.5708,0.5708
4/2017,0.5812,0.5812
4/2017,0.5760,0.5760
4/2017,0.5482,0.5482
4/2017,0.5534,0.5534
4/2017,0.5345,0.5345
4/2017,0.5038,0.5038
4/2017,0.4118,0.4118
4/2017,0.3761,0.3761
4/2017,0.3449,0.3449
4/2017,0.2900,0.2900
4/2017,0.2244,0.2244
4/2017,0.1619,0.1619
4/2017,0.1295,0.1295
4/2017,0.1196,0.1196
4/2017,0.1174,0.1174
4/2017,0.1196,0.1196
4/2017,0.1167,0.1167
4/2017,0.1352,0.1352
4/2017,0.1582,0.1582
4/2017,0.1824,0.1824
4/2017,0.2189,0.2189
4/2017,0.2482,0.2482
4/2017,0.2686,0.2686
4/2017,0.2926,0.2926
4/2017,0.3306,0.3306
4/2017,0.3731,0.3731
4/2017,0.4039,0.4039
4/2017,0.4150,0.4150
4/2017,0.4472,0.4472
4/2017,0.4521,0.4521
4/2017,0.3883,0.3883
4/2017,0.3977,0.3977
4/2017,0.3853,0.3853
4/2017,0.3435,0.3435
4/2017,0.3044,0.3044
4/2017,0.2529,0.2529
4/2017,0.2211,0.2211
4/2017,0.2040,0.2040
4/2017,0.1865,0.1865
4/2017,0.1824,0.1824
4/2017,0.1784,0.1784
4/2017,0.2093,0.2093
4/2017,0.2390,0.2390
4/2017,0.2723,0.2723
4/2017,0.3435,0.3435
4/2017,0.4181,0.4181
4/2017,0.4636,0.4636
4/2017,0.4786,0.4786
5/2017,0.4439,0.4439
5/2017,0.4261,0.4261
5/2017,0.4023,0.4023
5/2017,0.4071,0.4071
5/2017,0.3746,0.3746
5/2017,0.3716,0.3716
5/2017,0.3250,0.3250
5/2017,0.2798,0.2798
5/2017,0.2836,0.2836
5/2017,0.2661,0.2661
5/2017,0.2255,0.2255
5/2017,0.1686,0.1686
5/2017,0.1279,0.1279
5/2017,0.0996,0.0996
5/2017,0.0765,0.0765
5/2017,0.0600,0.0600
5/2017,0.0640,0.0640
5/2017,0.0954,0.0954
5/2017,0.1403,0.1403
5/2017,0.2040,0.2040
5/2017,0.2517,0.2517
5/2017,0.2887,0.2887
5/2017,0.3167,0.3167
5/2017,0.3292,0.3292
5/2017,0.3493,0.3493
5/2017,0.3537,0.3537
5/2017,0.3264,0.3264
5/2017,0.3320,0.3320
5/2017,0.3464,0.3464
5/2017,0.3349,0.3349
5/2017,0.2913,0.2913
5/2017,0.3098,0.3098
5/2017,0.3085,0.3085
5/2017,0.2848,0.2848
5/2017,0.2710,0.2710
5/2017,0.2673,0.2673
5/2017,0.2760,0.2760
5/2017,0.2913,0.2913
5/2017,0.2913,0.2913
5/2017,0.2710,0.2710
5/2017,0.2413,0.2413
5/2017,0.2413,0.2413
5/2017,0.2710,0.2710
5/2017,0.3112,0.3112
5/2017,0.3320,0.3320
5/2017,0.3791,0.3791
5/2017,0.4181,0.4181
5/2017,0.4261,0.4261
5/2017,0.4587,0.4587
5/2017,0.4570,0.4570
5/2017,0.4277,0.4277
5/2017,0.4181,0.4181
5/2017,0.4071,0.4071
5/2017,0.3945,0.3945
5/2017,0.3264,0.3264
5/2017,0.3112,0.3112
5/2017,0.3126,0.3126
5/2017,0.3031,0.3031
5/2017,0.2900,0.2900
5/2017,0.2698,0.2698
5/2017,0.2601,0.2601
5/2017,0.2553,0.2553
5/2017,0.2471,0.2471
5/2017,0.2436,0.2436
5/2017,0.2300,0.2300
5/2017,0.2333,0.2333
5/2017,0.2649,0.2649
5/2017,0.3098,0.3098
5/2017,0.3626,0.3626
5/2017,0.4261,0.4261
5/2017,0.4786,0.4786
5/2017,0.5055,0.5055
5/2017,0.4886,0.4886
5/2017,0.4819,0.4819
5/2017,0.4570,0.4570
5/2017,0.4023,0.4023
5/2017,0.3464,0.3464
5/2017,0.3522,0.3522
5/2017,0.2823,0.2823
5/2017,0.3222,0.3222
5/2017,0.3566,0.3566
5/2017,0.3435,0.3435
5/2017,0.3126,0.3126
5/2017,0.2710,0.2710
5/2017,0.2577,0.2577
5/2017,0.2661,0.2661
5/2017,0.2723,0.2723
5/2017,0.2785,0.2785
5/2017,0.2517,0.2517
5/2017,0.2367,0.2367
5/2017,0.2200,0.2200
5/2017,0.2637,0.2637
5/2017,0.4374,0.4374
5/2017,0.6672,0.6672
5/2017,0.7631,0.7631
5/2017,0.7751,0.7751
5/2017,0.7579,0.7579
5/2017,0.6847,0.6847
5/2017,0.6250,0.6250
5/2017,0.5465,0.5465
5/2017,0.4886,0.4886
5/2017,0.4326,0.4326
5/2017,0.3537,0.3537
5/2017,0.3992,0.3992
5/2017,0.3746,0.3746
5/2017,0.3392,0.3392
5/2017,0.3058,0.3058
5/2017,0.2747,0.2747
5/2017,0.2565,0.2565
5/2017,0.2413,0.2413
5/2017,0.2233,0.2233
5/2017,0.2082,0.2082
5/2017,0.1875,0.1875
5/2017,0.2071,0.2071
5/2017,0.2356,0.2356
5/2017,0.2848,0.2848
5/2017,0.3493,0.3493
5/2017,0.4277,0.4277
5/2017,0.4702,0.4702
5/2017,0.4886,0.4886
5/2017,0.4953,0.4953
5/2017,0.4852,0.4852
5/2017,0.4719,0.4719
5/2017,0.4439,0.4439
5/2017,0.4213,0.4213
5/2017,0.4245,0.4245
5/2017,0.3899,0.3899
5/2017,0.4055,0.4055
5/2017,0.3686,0.3686
5/2017,0.3112,0.3112
5/2017,0.2649,0.2649
5/2017,0.2356,0.2356
5/2017,0.2211,0.2211
5/2017,0.2146,0.2146
5/2017,0.2082,0.2082
5/2017,0.2082,0.2082
5/2017,0.1946,0.1946
5/2017,0.2050,0.2050
5/2017,0.2356,0.2356
5/2017,0.2900,0.2900
5/2017,0.3883,0.3883
5/2017,0.4686,0.4686
5/2017,0.5021,0.5021
5/2017,0.5379,0.5379
5/2017,0.5517,0.5517
5/2017,0.5569,0.5569
5/2017,0.5655,0.5655
5/2017,0.5448,0.5448
5/2017,0.5327,0.5327
5/2017,0.5089,0.5089
5/2017,0.4505,0.4505
5/2017,0.5055,0.5055
5/2017,0.4970,0.4970
5/2017,0.4488,0.4488
5/2017,0.3791,0.3791
5/2017,0.3085,0.3085
5/2017,0.2625,0.2625
5/2017,0.2436,0.2436
5/2017,0.2424,0.2424
5/2017,0.2529,0.2529
5/2017,0.2436,0.2436
5/2017,0.2577,0.2577
5/2017,0.3071,0.3071
5/2017,0.4181,0.4181
5/2017,0.5500,0.5500
5/2017,0.6496,0.6496
5/2017,0.6988,0.6988
5/2017,0.7250,0.7250
5/2017,0.7250,0.7250
5/2017,0.7406,0.7406
5/2017,0.7198,0.7198
5/2017,0.6935,0.6935
5/2017,0.6513,0.6513
5/2017,0.5621,0.5621
5/2017,0.4786,0.4786
5/2017,0.5725,0.5725
5/2017,0.5690,0.5690
5/2017,0.4987,0.4987
5/2017,0.4086,0.4086
5/2017,0.3306,0.3306
5/2017,0.2991,0.2991
5/2017,0.2848,0.2848
5/2017,0.2686,0.2686
5/2017,0.2661,0.2661
5/2017,0.2517,0.2517
5/2017,0.2471,0.2471
5/2017,0.2613,0.2613
5/2017,0.3236,0.3236
5/2017,0.4374,0.4374
5/2017,0.5174,0.5174
5/2017,0.5725,0.5725
5/2017,0.6390,0.6390
5/2017,0.6988,0.6988
5/2017,0.7267,0.7267
5/2017,0.7733,0.7733
5/2017,0.7785,0.7785
5/2017,0.7110,0.7110
5/2017,0.6795,0.6795
5/2017,0.5969,0.5969
5/2017,0.6531,0.6531
5/2017,0.6022,0.6022
5/2017,0.4970,0.4970
5/2017,0.3716,0.3716
5/2017,0.2673,0.2673
5/2017,0.2300,0.2300
5/2017,0.2300,0.2300
5/2017,0.2424,0.2424
5/2017,0.2625,0.2625
5/2017,0.2661,0.2661
5/2017,0.2861,0.2861
5/2017,0.3236,0.3236
5/2017,0.3837,0.3837
5/2017,0.5293,0.5293
5/2017,0.6250,0.6250
5/2017,0.6601,0.6601
5/2017,0.6918,0.6918
5/2017,0.7302,0.7302
5/2017,0.7354,0.7354
5/2017,0.7302,0.7302
5/2017,0.7180,0.7180
5/2017,0.6900,0.6900
5/2017,0.6549,0.6549
5/2017,0.5708,0.5708
5/2017,0.6267,0.6267
5/2017,0.5917,0.5917
5/2017,0.5225,0.5225
5/2017,0.4439,0.4439
5/2017,0.3581,0.3581
5/2017,0.3167,0.3167
5/2017,0.3031,0.3031
5/2017,0.2913,0.2913
5/2017,0.2874,0.2874
5/2017,0.2785,0.2785
5/2017,0.2613,0.2613
5/2017,0.2565,0.2565
5/2017,0.2798,0.2798
5/2017,0.3822,0.3822
5/2017,0.5899,0.5899
5/2017,0.7319,0.7319
5/2017,0.8401,0.8401
5/2017,0.8022,0.8022
5/2017,0.7250,0.7250
5/2017,0.6373,0.6373
5/2017,0.6039,0.6039
5/2017,0.6039,0.6039
5/2017,0.5847,0.5847
5/2017,0.5327,0.5327
